,Interest Score,HST,XTN,neg,neu,pos,compound,sentiment
2020-12-15,83,0.03421243799332507,0.012699221978339503,-0.0948411588411588,0.8049970029970029,0.1001578421578421,0.0288413586413586,neutral
2020-12-16,83,-0.006202629301738205,-0.0026472735251280577,-0.1041308691308691,0.7984075924075923,0.0974645354645354,-0.0123414585414585,neutral
2020-12-17,83,-0.009015264476637141,0.00810284739058309,-0.1037442557442557,0.8001078921078922,0.0961288711288711,6.883116883116813e-05,neutral
2020-12-18,83,-0.013995787949547478,-0.0031874077780066346,-0.1096333666333666,0.7902057942057943,0.1001508491508491,-0.0202701298701298,neutral
2020-12-21,87,-0.022711120749380864,-0.01167807540277066,-0.1008041958041958,0.7980749250749252,0.1011178821178821,0.0073807192807192,neutral
2020-12-22,87,-0.01089328737966877,-0.004219938638587162,-0.1061998001998002,0.7916263736263736,0.1021768231768231,0.004550949050949,neutral
2020-12-23,87,0.03083701026600294,0.009040816236351557,-0.1044405594405594,0.7907712287712287,0.1047902097902097,0.0045682317682317,neutral
2020-12-24,87,0.011396000558891117,-0.0005600016149579501,-0.1103236763236763,0.7804595404595405,0.1092177822177822,0.0191704295704295,neutral
2020-12-28,87,0.025352155999091686,0.0022412615699303196,-0.1066923076923077,0.7811448551448551,0.1121818181818181,0.0018818181818181,neutral
2020-12-29,87,-0.014423079127390603,-0.007127912152030902,-0.1106223776223776,0.7868811188811188,0.1025014985014985,-0.0054506493506493,neutral
2020-12-30,87,0.01742160232433343,0.00633441641952226,-0.1096493506493506,0.7925374625374625,0.0978031968031968,0.0014093906093906,neutral
2020-12-31,87,0.0020547761772162776,-0.00167848819097971,-0.1136523476523476,0.7892277722277723,0.0971138861138861,-0.0287531468531468,neutral
2021-01-04,87,-0.03280932960737626,-0.025220722747471336,-0.110041958041958,0.7967982017982018,0.0931698301698301,-0.0509141858141858,negative
2021-01-05,87,-0.014134262519924334,0.01638636473550603,-0.1142837162837162,0.7936723276723276,0.092026973026973,-0.0510834165834165,negative
2021-01-06,87,0.05734768470774676,0.02955740339903512,-0.110024975024975,0.7957652347652348,0.0942117882117882,-0.0248606393606393,neutral
2021-01-07,87,-0.00474574202198097,0.009477950317133388,-0.1219730269730269,0.7822087912087912,0.0958271728271728,-0.0921005994005994,negative
2021-01-08,87,0.0027247929851148545,-0.001632808826718679,-0.1166263736263736,0.7833186813186813,0.100053946053946,-0.0386014985014985,neutral
2021-01-11,90,-0.02377719939677514,-0.0035437116873023866,-0.10907992007992,0.791051948051948,0.0998541458541458,-0.0278758241758241,neutral
2021-01-12,90,0.01530969163401985,0.01860211460809369,-0.1051728271728271,0.798953046953047,0.0958821178821179,-0.0243171828171828,neutral
2021-01-13,90,0.01096640477990185,-0.007654084671422812,-0.1117922077922077,0.7932077922077921,0.095006993006993,-0.0304773226773226,neutral
2021-01-14,90,0.01762713416148043,0.019756414808210554,-0.1092447552447552,0.7956303696303696,0.0951318681318681,-0.0325322677322677,neutral
2021-01-15,90,-0.021319163465620683,-0.02016990791069806,-0.0994405594405594,0.8047362637362637,0.0958351648351648,0.0151567432567432,neutral
2021-01-19,85,0.004765190639760997,0.004604604335695095,-0.1106663336663336,0.7905324675324676,0.0988161838161838,-0.0070810189810189,neutral
2021-01-20,85,0.012872600097357578,0.01860336003964247,-0.1172057942057942,0.7790419580419581,0.1037622377622377,-0.0366544455544455,neutral
2021-01-21,85,-0.020735750494810246,-0.01363153537026196,-0.1121898101898101,0.7873296703296703,0.1004775224775224,-0.0504090909090909,negative
2021-01-22,85,-0.015027340291637992,-0.004025163387586406,-0.1057102897102897,0.7907192807192807,0.1035634365634365,0.0077111888111888,neutral
2021-01-25,82,-0.036754488915883954,-0.004580411584386601,-0.0969750249750249,0.788001998001998,0.115016983016983,0.0490848151848151,neutral
2021-01-26,82,-0.02807777780295273,-0.009744230973751988,-0.1003796203796203,0.7983566433566434,0.1012637362637362,0.0132858141858141,neutral
2021-01-27,82,0.007407435664424256,-0.031023598467572966,-0.1224475524475524,0.7806033966033966,0.0969640359640359,-0.0365984015984015,neutral
2021-01-28,82,0.047794088257226086,0.009873017393189798,-0.1074105894105894,0.800036963036963,0.0925474525474525,-0.0313380619380619,neutral
2021-01-29,82,-0.04912279363264116,-0.024441341302996245,-0.1051038961038961,0.7991328671328671,0.0957462537462537,-0.0136146853146853,neutral
2021-02-01,76,0.006642077588266737,0.01603439901286441,-0.105022977022977,0.7974525474525475,0.0975094905094905,-0.0185255744255744,neutral
2021-02-02,76,0.04032252369625411,0.01662674770860173,-0.1013956043956044,0.7985804195804196,0.100008991008991,0.0076126873126873,neutral
2021-02-03,76,0.0,0.0083159869914331,-0.1071768231768231,0.7964085914085913,0.0964155844155844,0.0046596403596403,neutral
2021-02-04,76,-0.0042282922985655835,0.02694156817144555,-0.1017962037962038,0.8016173826173826,0.0965704295704295,-0.006571928071928,neutral
2021-02-05,76,0.004953976946729055,0.003480151779100993,-0.0967092907092907,0.8036213786213786,0.0996763236763236,0.0271565434565434,neutral
2021-02-08,72,0.007042280479784058,0.02040814665045465,-0.080085914085914,0.7857812187812188,0.1341288711288711,0.1407911088911088,positive
2021-02-09,72,-0.030069951009817686,0.006928088618259887,-0.1039830169830169,0.7978551448551449,0.0981558441558441,-0.0173230769230769,neutral
2021-02-10,72,0.015861591120693852,0.006620824929411073,-0.1006063936063936,0.8000599400599401,0.0993536463536463,0.01786993006993,neutral
2021-02-11,72,0.03619589945768498,-0.010833169426967881,-0.1029720279720279,0.7908621378621379,0.1061548451548451,0.0260448551448551,neutral
2021-02-12,72,0.020547892412475788,0.013689740463306288,-0.104040959040959,0.7962237762237762,0.0997262737262737,-0.009823976023976,neutral
2021-02-16,64,0.047651010491569945,0.006045031777532239,-0.0993796203796203,0.8081758241758242,0.0924345654345654,-0.0188453546453546,neutral
2021-02-17,64,0.0032030872411630273,0.0014062977324837966,-0.1023526473526473,0.8017132867132867,0.0959260739260739,-0.0081267732267732,neutral
2021-02-18,64,0.023627129172325123,0.0010213434084584971,-0.0976553446553446,0.801020979020979,0.1013276723276723,0.00675994005994,neutral
2021-02-19,64,0.044291893578279895,0.027292428130347934,-0.1036013986013986,0.8013176823176822,0.095066933066933,-0.0262861138861138,neutral
2021-02-22,70,-0.0029868122905719607,0.011669705479808945,-0.1083656343656343,0.7936553446553447,0.0979710289710289,-0.0285952047952047,neutral
2021-02-23,70,-0.0059916344080196415,0.006626591357016487,-0.1279510489510489,0.7761038961038962,0.0959550449550449,-0.0891165834165834,negative
2021-02-24,70,0.031946997092874296,0.016335535623869246,-0.1021588411588411,0.7981458541458542,0.0996913086913086,0.0078152847152847,neutral
2021-02-25,70,-0.044392534557601504,-0.023629616838220513,-0.0933556443556443,0.8047292707292707,0.1019140859140859,0.0472110889110889,neutral
2021-02-26,70,0.014058651201443118,-0.0012284824600317101,-0.1041578421578421,0.7944525474525475,0.1013886113886114,-0.0088858141858141,neutral
