date,neg,neu,pos,compound
2021-01-10,-0.1161218781218781,0.7925304695304696,0.0913586413586413,-0.0435003996003996
2021-01-11,-0.10907992007992,0.791051948051948,0.0998541458541458,-0.0278758241758241
2021-01-12,-0.1051728271728271,0.798953046953047,0.0958821178821179,-0.0243171828171828
2021-01-13,-0.1117922077922077,0.7932077922077921,0.095006993006993,-0.0304773226773226
2021-01-14,-0.1092447552447552,0.7956303696303696,0.0951318681318681,-0.0325322677322677
2021-01-15,-0.0994405594405594,0.8047362637362637,0.0958351648351648,0.0151567432567432
2021-01-16,-0.1166473526473526,0.7871118881118881,0.0962367632367632,-0.0234065934065934
2021-01-17,-0.1058221778221778,0.7946523476523475,0.0995164835164835,-0.0055103896103896
2021-01-18,-0.1217572427572427,0.7872997002997003,0.0909420579420579,-0.0670847152847152
2021-01-19,-0.1106663336663336,0.7905324675324676,0.0988161838161838,-0.0070810189810189
2021-01-20,-0.1172057942057942,0.7790419580419581,0.1037622377622377,-0.0366544455544455
2021-01-21,-0.1121898101898101,0.7873296703296703,0.1004775224775224,-0.0504090909090909
2021-01-22,-0.1057102897102897,0.7907192807192807,0.1035634365634365,0.0077111888111888
2021-01-23,-0.1118941058941059,0.7857072927072927,0.1023856143856143,-0.0284363636363636
2021-01-24,-0.0921858141858141,0.7993246753246753,0.1084935064935065,0.0407791208791208
2021-01-25,-0.0969750249750249,0.788001998001998,0.115016983016983,0.0490848151848151
2021-01-26,-0.1003796203796203,0.7983566433566434,0.1012637362637362,0.0132858141858141
2021-01-27,-0.1224475524475524,0.7806033966033966,0.0969640359640359,-0.0365984015984015
2021-01-28,-0.1074105894105894,0.800036963036963,0.0925474525474525,-0.0313380619380619
2021-01-29,-0.1051038961038961,0.7991328671328671,0.0957462537462537,-0.0136146853146853
2021-01-30,-0.1085804195804195,0.7923776223776224,0.099038961038961,-0.0205351648351648
2021-01-31,-0.1066343656343656,0.7923006993006994,0.10105994005994,0.0015916083916083
2021-02-01,-0.105022977022977,0.7974525474525475,0.0975094905094905,-0.0185255744255744
2021-02-02,-0.1013956043956044,0.7985804195804196,0.100008991008991,0.0076126873126873
2021-02-03,-0.1071768231768231,0.7964085914085913,0.0964155844155844,0.0046596403596403
2021-02-04,-0.1017962037962038,0.8016173826173826,0.0965704295704295,-0.006571928071928
2021-02-05,-0.0967092907092907,0.8036213786213786,0.0996763236763236,0.0271565434565434
2021-02-06,-0.0999250749250749,0.7957882117882118,0.1042817182817183,0.0294652347652347
2021-02-07,-0.1123866133866133,0.7824245754245754,0.1052037962037962,0.0003066933066933
2021-02-08,-0.080085914085914,0.7857812187812188,0.1341288711288711,0.1407911088911088
2021-02-09,-0.1039830169830169,0.7978551448551449,0.0981558441558441,-0.0173230769230769
2021-02-10,-0.1006063936063936,0.8000599400599401,0.0993536463536463,0.01786993006993
2021-02-11,-0.1029720279720279,0.7908621378621379,0.1061548451548451,0.0260448551448551
2021-02-12,-0.104040959040959,0.7962237762237762,0.0997262737262737,-0.009823976023976
2021-02-13,-0.0993836163836163,0.8037962037962038,0.0968261738261738,0.0172612387612387
2021-02-14,-0.1104265734265734,0.784933066933067,0.1046563436563436,0.0039425574425574
2021-02-15,-0.1007372627372627,0.7914135864135865,0.1078361638361638,0.0386411588411588
2021-02-16,-0.0993796203796203,0.8081758241758242,0.0924345654345654,-0.0188453546453546
2021-02-17,-0.1023526473526473,0.8017132867132867,0.0959260739260739,-0.0081267732267732
2021-02-18,-0.0976553446553446,0.801020979020979,0.1013276723276723,0.00675994005994
2021-02-19,-0.1036013986013986,0.8013176823176822,0.095066933066933,-0.0262861138861138
2021-02-20,-0.0956023976023976,0.8052627372627372,0.0991638361638361,0.0236494505494505
2021-02-21,-0.1001848151848151,0.8019660339660339,0.0978521478521478,0.0152443556443556
2021-02-22,-0.1083656343656343,0.7936553446553447,0.0979710289710289,-0.0285952047952047
2021-02-23,-0.1279510489510489,0.7761038961038962,0.0959550449550449,-0.0891165834165834
2021-02-24,-0.1021588411588411,0.7981458541458542,0.0996913086913086,0.0078152847152847
2021-02-25,-0.0933556443556443,0.8047292707292707,0.1019140859140859,0.0472110889110889
2021-02-26,-0.1041578421578421,0.7944525474525475,0.1013886113886114,-0.0088858141858141
2021-02-27,-0.1017782217782217,0.7945154845154845,0.1037122877122877,0.024504995004995
2021-02-28,-0.0995454545454545,0.7962257742257742,0.1042117882117882,0.0384027972027972
2021-03-01,-0.10174425574425575,0.7971698301698301,0.10107192807192808,0.007926273726273728
